card1,card2,player,position,seat
Character.assassin,Character.contessa,silvio_bot,4.0,3.0
Character.duke,Character.captain,cheater_bot_obf,2.0,4.0
Character.ambassador,Character.captain,draw_bot,3.0,5.0
Character.assassin,Character.contessa,kerpowski_bot,5.0,0.0
Character.captain,Character.ambassador,steffbot,4.0,1.0
Character.ambassador,Character.ambassador,sable_secret_bot,6.0,2.0
Character.duke,Character.duke,silvio_bot,1.0,3.0
Character.contessa,Character.assassin,cheater_bot_obf,3.0,4.0
Character.contessa,Character.captain,draw_bot,2.0,5.0
Character.ambassador,Character.contessa,kerpowski_bot,6.0,0.0
Character.assassin,Character.ambassador,steffbot,4.0,1.0
Character.assassin,Character.contessa,sable_secret_bot,5.0,2.0
Character.duke,Character.captain,silvio_bot,2.0,3.0
Character.ambassador,Character.captain,cheater_bot_obf,1.0,4.0
Character.captain,Character.assassin,draw_bot,3.0,5.0
Character.captain,Character.captain,kerpowski_bot,5.0,0.0
Character.assassin,Character.captain,steffbot,1.0,1.0
Character.contessa,Character.assassin,sable_secret_bot,4.0,2.0
Character.duke,Character.duke,silvio_bot,6.0,3.0
Character.ambassador,Character.contessa,cheater_bot_obf,3.0,4.0
Character.assassin,Character.ambassador,draw_bot,2.0,5.0
Character.contessa,Character.contessa,kerpowski_bot,6.0,0.0
Character.captain,Character.captain,steffbot,3.0,1.0
Character.assassin,Character.assassin,sable_secret_bot,1.0,2.0
Character.duke,Character.ambassador,silvio_bot,5.0,3.0
Character.duke,Character.contessa,cheater_bot_obf,4.0,4.0
Character.duke,Character.captain,draw_bot,2.0,5.0
Character.ambassador,Character.contessa,kerpowski_bot,5.0,0.0
Character.captain,Character.assassin,steffbot,2.0,1.0
Character.contessa,Character.captain,sable_secret_bot,6.0,2.0
Character.captain,Character.assassin,silvio_bot,1.0,3.0
Character.ambassador,Character.duke,cheater_bot_obf,3.0,4.0
Character.duke,Character.contessa,draw_bot,4.0,5.0
Character.captain,Character.assassin,kerpowski_bot,5.0,0.0
Character.duke,Character.assassin,steffbot,4.0,1.0
Character.captain,Character.ambassador,sable_secret_bot,2.0,2.0
Character.ambassador,Character.assassin,silvio_bot,6.0,3.0
Character.ambassador,Character.captain,cheater_bot_obf,1.0,4.0
Character.contessa,Character.duke,draw_bot,3.0,5.0
Character.duke,Character.captain,kerpowski_bot,4.0,0.0
Character.contessa,Character.ambassador,steffbot,2.0,1.0
Character.ambassador,Character.ambassador,sable_secret_bot,5.0,2.0
Character.assassin,Character.contessa,silvio_bot,6.0,3.0
Character.duke,Character.captain,cheater_bot_obf,2.0,4.0
Character.duke,Character.assassin,draw_bot,3.0,5.0
Character.captain,Character.captain,kerpowski_bot,5.0,0.0
Character.duke,Character.contessa,steffbot,6.0,1.0
Character.contessa,Character.assassin,sable_secret_bot,3.0,2.0
Character.ambassador,Character.assassin,silvio_bot,4.0,3.0
Character.contessa,Character.captain,cheater_bot_obf,1.0,4.0
Character.ambassador,Character.duke,draw_bot,2.0,5.0
Character.contessa,Character.duke,kerpowski_bot,5.0,0.0
Character.captain,Character.contessa,steffbot,4.0,1.0
Character.contessa,Character.ambassador,sable_secret_bot,1.0,2.0
Character.captain,Character.duke,silvio_bot,6.0,3.0
Character.assassin,Character.duke,cheater_bot_obf,3.0,4.0
Character.captain,Character.assassin,draw_bot,2.0,5.0
Character.duke,Character.contessa,kerpowski_bot,5.0,0.0
Character.contessa,Character.ambassador,steffbot,4.0,1.0
Character.contessa,Character.duke,sable_secret_bot,6.0,2.0
Character.ambassador,Character.assassin,silvio_bot,1.0,3.0
Character.captain,Character.captain,cheater_bot_obf,3.0,4.0
Character.captain,Character.duke,draw_bot,2.0,5.0
Character.captain,Character.duke,kerpowski_bot,3.0,0.0
Character.captain,Character.contessa,steffbot,2.0,1.0
Character.assassin,Character.ambassador,sable_secret_bot,5.0,2.0
Character.contessa,Character.duke,silvio_bot,6.0,3.0
Character.contessa,Character.assassin,cheater_bot_obf,4.0,4.0
Character.assassin,Character.duke,draw_bot,2.0,5.0
Character.ambassador,Character.captain,kerpowski_bot,1.0,0.0
Character.duke,Character.assassin,steffbot,2.0,1.0
Character.ambassador,Character.captain,sable_secret_bot,6.0,2.0
Character.assassin,Character.captain,silvio_bot,5.0,3.0
Character.ambassador,Character.duke,cheater_bot_obf,3.0,4.0
Character.contessa,Character.contessa,draw_bot,4.0,5.0
Character.assassin,Character.duke,kerpowski_bot,1.0,0.0
Character.duke,Character.ambassador,steffbot,4.0,1.0
Character.assassin,Character.contessa,sable_secret_bot,6.0,2.0
Character.ambassador,Character.contessa,silvio_bot,5.0,3.0
Character.captain,Character.contessa,cheater_bot_obf,3.0,4.0
Character.duke,Character.assassin,draw_bot,2.0,5.0
Character.captain,Character.ambassador,kerpowski_bot,6.0,0.0
Character.ambassador,Character.contessa,steffbot,3.0,1.0
Character.assassin,Character.ambassador,sable_secret_bot,1.0,2.0
Character.captain,Character.captain,silvio_bot,4.0,3.0
Character.duke,Character.duke,cheater_bot_obf,5.0,4.0
Character.assassin,Character.contessa,draw_bot,2.0,5.0
Character.contessa,Character.duke,kerpowski_bot,5.0,0.0
Character.contessa,Character.captain,steffbot,3.0,1.0
Character.assassin,Character.ambassador,sable_secret_bot,6.0,2.0
Character.duke,Character.assassin,silvio_bot,1.0,3.0
Character.contessa,Character.ambassador,cheater_bot_obf,4.0,4.0
Character.assassin,Character.captain,draw_bot,2.0,5.0
Character.ambassador,Character.contessa,kerpowski_bot,5.0,0.0
Character.contessa,Character.assassin,steffbot,4.0,1.0
Character.ambassador,Character.captain,sable_secret_bot,1.0,2.0
Character.duke,Character.ambassador,silvio_bot,6.0,3.0
Character.assassin,Character.captain,cheater_bot_obf,2.0,4.0
Character.contessa,Character.captain,draw_bot,3.0,5.0
Character.captain,Character.duke,kerpowski_bot,1.0,0.0
Character.duke,Character.captain,steffbot,3.0,1.0
Character.contessa,Character.contessa,sable_secret_bot,6.0,2.0
Character.ambassador,Character.contessa,silvio_bot,5.0,3.0
Character.captain,Character.assassin,cheater_bot_obf,2.0,4.0
Character.assassin,Character.ambassador,draw_bot,4.0,5.0
Character.ambassador,Character.duke,kerpowski_bot,5.0,0.0
Character.ambassador,Character.assassin,steffbot,2.0,1.0
Character.captain,Character.ambassador,sable_secret_bot,6.0,2.0
Character.assassin,Character.contessa,silvio_bot,3.0,3.0
Character.duke,Character.captain,cheater_bot_obf,2.0,4.0
Character.contessa,Character.captain,draw_bot,4.0,5.0
Character.contessa,Character.duke,kerpowski_bot,4.0,0.0
Character.duke,Character.assassin,steffbot,3.0,1.0
Character.contessa,Character.assassin,sable_secret_bot,6.0,2.0
Character.duke,Character.captain,silvio_bot,3.0,3.0
Character.captain,Character.captain,cheater_bot_obf,3.0,4.0
Character.ambassador,Character.ambassador,draw_bot,5.0,5.0
Character.ambassador,Character.duke,kerpowski_bot,4.0,0.0
Character.ambassador,Character.ambassador,steffbot,1.0,1.0
Character.captain,Character.assassin,sable_secret_bot,6.0,2.0
Character.contessa,Character.captain,silvio_bot,2.0,3.0
Character.duke,Character.contessa,cheater_bot_obf,5.0,4.0
Character.contessa,Character.assassin,draw_bot,3.0,5.0
Character.duke,Character.ambassador,kerpowski_bot,4.0,0.0
Character.duke,Character.captain,steffbot,3.0,1.0
Character.captain,Character.ambassador,sable_secret_bot,6.0,2.0
Character.contessa,Character.assassin,silvio_bot,5.0,3.0
Character.contessa,Character.assassin,cheater_bot_obf,3.0,4.0
Character.assassin,Character.captain,draw_bot,3.0,5.0
Character.contessa,Character.contessa,kerpowski_bot,6.0,0.0
Character.assassin,Character.captain,steffbot,3.0,1.0
Character.duke,Character.captain,sable_secret_bot,1.0,2.0
Character.assassin,Character.ambassador,silvio_bot,5.0,3.0
Character.assassin,Character.captain,cheater_bot_obf,4.0,4.0
Character.duke,Character.duke,draw_bot,2.0,5.0
Character.contessa,Character.duke,kerpowski_bot,2.0,0.0
Character.ambassador,Character.ambassador,steffbot,1.0,1.0
Character.ambassador,Character.contessa,sable_secret_bot,6.0,2.0
Character.captain,Character.assassin,silvio_bot,4.0,3.0
Character.assassin,Character.assassin,cheater_bot_obf,3.0,4.0
Character.duke,Character.contessa,draw_bot,5.0,5.0
Character.assassin,Character.ambassador,kerpowski_bot,4.0,0.0
Character.ambassador,Character.captain,steffbot,2.0,1.0
Character.contessa,Character.captain,sable_secret_bot,6.0,2.0
Character.captain,Character.contessa,silvio_bot,5.0,3.0
Character.duke,Character.duke,cheater_bot_obf,1.0,4.0
Character.ambassador,Character.assassin,draw_bot,3.0,5.0
Character.duke,Character.ambassador,kerpowski_bot,1.0,0.0
Character.assassin,Character.captain,steffbot,4.0,1.0
Character.assassin,Character.contessa,sable_secret_bot,6.0,2.0
Character.contessa,Character.duke,silvio_bot,5.0,3.0
Character.captain,Character.captain,cheater_bot_obf,3.0,4.0
Character.ambassador,Character.ambassador,draw_bot,2.0,5.0
Character.duke,Character.duke,kerpowski_bot,1.0,0.0
Character.ambassador,Character.captain,steffbot,2.0,1.0
Character.contessa,Character.ambassador,sable_secret_bot,6.0,2.0
Character.contessa,Character.contessa,silvio_bot,5.0,3.0
Character.duke,Character.captain,cheater_bot_obf,4.0,4.0
Character.ambassador,Character.assassin,draw_bot,3.0,5.0
Character.contessa,Character.captain,kerpowski_bot,5.0,0.0
Character.duke,Character.ambassador,steffbot,1.0,1.0
Character.duke,Character.captain,sable_secret_bot,6.0,2.0
Character.ambassador,Character.assassin,silvio_bot,2.0,3.0
Character.duke,Character.contessa,cheater_bot_obf,4.0,4.0
Character.assassin,Character.assassin,draw_bot,3.0,5.0
Character.assassin,Character.ambassador,kerpowski_bot,1.0,0.0
Character.duke,Character.contessa,steffbot,5.0,1.0
Character.ambassador,Character.captain,sable_secret_bot,6.0,2.0
Character.ambassador,Character.duke,silvio_bot,3.0,3.0
Character.captain,Character.contessa,cheater_bot_obf,4.0,4.0
Character.assassin,Character.assassin,draw_bot,2.0,5.0
Character.contessa,Character.duke,kerpowski_bot,5.0,0.0
Character.contessa,Character.assassin,steffbot,3.0,1.0
Character.ambassador,Character.duke,sable_secret_bot,6.0,2.0
Character.ambassador,Character.assassin,silvio_bot,4.0,3.0
Character.ambassador,Character.captain,cheater_bot_obf,3.0,4.0
Character.contessa,Character.captain,draw_bot,3.0,5.0
Character.assassin,Character.captain,kerpowski_bot,2.0,0.0
Character.ambassador,Character.assassin,steffbot,4.0,1.0
Character.contessa,Character.contessa,sable_secret_bot,6.0,2.0
Character.duke,Character.ambassador,silvio_bot,1.0,3.0
Character.contessa,Character.captain,cheater_bot_obf,3.0,4.0
Character.ambassador,Character.captain,draw_bot,5.0,5.0
Character.contessa,Character.ambassador,kerpowski_bot,2.0,0.0
Character.assassin,Character.captain,steffbot,4.0,1.0
Character.duke,Character.duke,sable_secret_bot,6.0,2.0
Character.captain,Character.contessa,silvio_bot,5.0,3.0
Character.ambassador,Character.captain,cheater_bot_obf,1.0,4.0
Character.assassin,Character.duke,draw_bot,3.0,5.0
Character.contessa,Character.captain,kerpowski_bot,6.0,0.0
Character.contessa,Character.captain,steffbot,1.0,1.0
Character.duke,Character.assassin,sable_secret_bot,3.0,2.0
Character.assassin,Character.duke,silvio_bot,2.0,3.0
Character.contessa,Character.ambassador,cheater_bot_obf,5.0,4.0
Character.duke,Character.ambassador,draw_bot,4.0,5.0
Character.assassin,Character.assassin,kerpowski_bot,1.0,0.0
Character.captain,Character.assassin,steffbot,3.0,1.0
Character.captain,Character.ambassador,sable_secret_bot,6.0,2.0
Character.contessa,Character.contessa,silvio_bot,5.0,3.0
Character.ambassador,Character.duke,cheater_bot_obf,4.0,4.0
Character.contessa,Character.ambassador,draw_bot,2.0,5.0
Character.captain,Character.duke,kerpowski_bot,4.0,0.0
Character.contessa,Character.duke,steffbot,3.0,1.0
Character.contessa,Character.assassin,sable_secret_bot,6.0,2.0
Character.assassin,Character.captain,silvio_bot,3.0,3.0
Character.ambassador,Character.contessa,cheater_bot_obf,3.0,4.0
Character.duke,Character.assassin,draw_bot,5.0,5.0
Character.captain,Character.duke,kerpowski_bot,4.0,0.0
Character.contessa,Character.ambassador,steffbot,3.0,1.0
Character.duke,Character.contessa,sable_secret_bot,6.0,2.0
Character.captain,Character.captain,silvio_bot,5.0,3.0
Character.ambassador,Character.assassin,cheater_bot_obf,1.0,4.0
Character.assassin,Character.assassin,draw_bot,2.0,5.0
Character.ambassador,Character.contessa,kerpowski_bot,2.0,0.0
Character.captain,Character.captain,steffbot,1.0,1.0
Character.ambassador,Character.contessa,sable_secret_bot,6.0,2.0
Character.assassin,Character.duke,silvio_bot,5.0,3.0
Character.captain,Character.ambassador,cheater_bot_obf,4.0,4.0
Character.assassin,Character.contessa,draw_bot,3.0,5.0
Character.captain,Character.assassin,kerpowski_bot,5.0,0.0
Character.captain,Character.ambassador,steffbot,2.0,1.0
Character.contessa,Character.duke,sable_secret_bot,6.0,2.0
Character.assassin,Character.ambassador,silvio_bot,1.0,3.0
Character.contessa,Character.ambassador,cheater_bot_obf,3.0,4.0
Character.captain,Character.assassin,draw_bot,4.0,5.0
Character.contessa,Character.contessa,kerpowski_bot,6.0,0.0
Character.ambassador,Character.ambassador,steffbot,3.0,1.0
Character.assassin,Character.assassin,sable_secret_bot,5.0,2.0
Character.ambassador,Character.contessa,silvio_bot,1.0,3.0
Character.duke,Character.captain,cheater_bot_obf,4.0,4.0
Character.captain,Character.duke,draw_bot,2.0,5.0
Character.assassin,Character.contessa,kerpowski_bot,1.0,0.0
Character.ambassador,Character.duke,steffbot,3.0,1.0
Character.assassin,Character.duke,sable_secret_bot,5.0,2.0
Character.duke,Character.ambassador,silvio_bot,6.0,3.0
Character.captain,Character.ambassador,cheater_bot_obf,4.0,4.0
Character.captain,Character.contessa,draw_bot,2.0,5.0
Character.ambassador,Character.captain,kerpowski_bot,1.0,0.0
Character.assassin,Character.contessa,steffbot,3.0,1.0
Character.duke,Character.ambassador,sable_secret_bot,5.0,2.0
Character.captain,Character.duke,silvio_bot,6.0,3.0
Character.contessa,Character.contessa,cheater_bot_obf,4.0,4.0
Character.assassin,Character.assassin,draw_bot,2.0,5.0
Character.contessa,Character.ambassador,kerpowski_bot,5.0,0.0
Character.ambassador,Character.assassin,steffbot,3.0,1.0
Character.captain,Character.duke,sable_secret_bot,1.0,2.0
Character.ambassador,Character.assassin,silvio_bot,6.0,3.0
Character.assassin,Character.duke,cheater_bot_obf,4.0,4.0
Character.contessa,Character.duke,draw_bot,2.0,5.0
Character.contessa,Character.captain,kerpowski_bot,6.0,0.0
Character.assassin,Character.captain,steffbot,2.0,1.0
Character.duke,Character.duke,sable_secret_bot,3.0,2.0
Character.ambassador,Character.contessa,silvio_bot,5.0,3.0
Character.captain,Character.duke,cheater_bot_obf,4.0,4.0
Character.ambassador,Character.assassin,draw_bot,2.0,5.0
Character.captain,Character.assassin,kerpowski_bot,5.0,0.0
Character.captain,Character.assassin,steffbot,1.0,1.0
Character.ambassador,Character.contessa,sable_secret_bot,2.0,2.0
Character.duke,Character.duke,silvio_bot,6.0,3.0
Character.captain,Character.contessa,cheater_bot_obf,3.0,4.0
Character.ambassador,Character.ambassador,draw_bot,4.0,5.0
Character.duke,Character.contessa,kerpowski_bot,5.0,0.0
Character.captain,Character.assassin,steffbot,6.0,1.0
Character.duke,Character.duke,sable_secret_bot,3.0,2.0
Character.contessa,Character.captain,silvio_bot,4.0,3.0
Character.captain,Character.ambassador,cheater_bot_obf,1.0,4.0
Character.contessa,Character.ambassador,draw_bot,2.0,5.0
Character.duke,Character.captain,kerpowski_bot,5.0,0.0
Character.assassin,Character.contessa,steffbot,6.0,1.0
Character.assassin,Character.contessa,sable_secret_bot,3.0,2.0
Character.captain,Character.captain,silvio_bot,2.0,3.0
Character.ambassador,Character.assassin,cheater_bot_obf,4.0,4.0
Character.ambassador,Character.ambassador,draw_bot,2.0,5.0
Character.captain,Character.duke,kerpowski_bot,5.0,0.0
Character.assassin,Character.ambassador,steffbot,3.0,1.0
Character.assassin,Character.contessa,sable_secret_bot,1.0,2.0
Character.duke,Character.duke,silvio_bot,6.0,3.0
Character.ambassador,Character.ambassador,cheater_bot_obf,4.0,4.0
Character.assassin,Character.captain,draw_bot,2.0,5.0
Character.duke,Character.captain,kerpowski_bot,1.0,0.0
Character.assassin,Character.ambassador,steffbot,3.0,1.0
Character.ambassador,Character.captain,sable_secret_bot,6.0,2.0
Character.ambassador,Character.duke,silvio_bot,5.0,3.0
Character.contessa,Character.contessa,cheater_bot_obf,2.0,4.0
Character.assassin,Character.captain,draw_bot,4.0,5.0
Character.assassin,Character.contessa,kerpowski_bot,2.0,0.0
Character.assassin,Character.assassin,steffbot,1.0,1.0
Character.ambassador,Character.ambassador,sable_secret_bot,6.0,2.0
Character.duke,Character.contessa,silvio_bot,4.0,3.0
Character.duke,Character.duke,cheater_bot_obf,5.0,4.0
Character.captain,Character.ambassador,draw_bot,3.0,5.0
Character.assassin,Character.assassin,kerpowski_bot,5.0,0.0
Character.captain,Character.duke,steffbot,1.0,1.0
Character.duke,Character.assassin,sable_secret_bot,6.0,2.0
Character.ambassador,Character.contessa,silvio_bot,4.0,3.0
Character.contessa,Character.duke,cheater_bot_obf,3.0,4.0
Character.ambassador,Character.captain,draw_bot,2.0,5.0
Character.duke,Character.ambassador,kerpowski_bot,4.0,0.0
Character.ambassador,Character.captain,steffbot,3.0,1.0
Character.captain,Character.ambassador,sable_secret_bot,6.0,2.0
Character.contessa,Character.captain,silvio_bot,5.0,3.0
Character.assassin,Character.assassin,cheater_bot_obf,3.0,4.0
Character.contessa,Character.duke,draw_bot,3.0,5.0
Character.ambassador,Character.ambassador,kerpowski_bot,4.0,0.0
Character.captain,Character.assassin,steffbot,3.0,1.0
Character.contessa,Character.captain,sable_secret_bot,1.0,2.0
